Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2029332,DevOps Engineer,TCS,MNC,EdTech,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.4,"Ansible, Linux, Jenkins, Docker",BCA,1,95,4.1,23-12-2024
IND2029333,Backend Developer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,Remote,1.8,"PostgreSQL, Python, Java",B.Tech/B.E.,1,48,3.4,06-01-2026
IND2029334,Data Scientist,Lenskart,Startup,Gaming,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,43.3,"Statistics, TensorFlow, Machine Learning",B.Tech/B.E.,2,186,4,21-11-2024
IND2029335,Machine Learning Engineer,Groww,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Contract,Remote,5.3,"MLOps, Scikit-learn, Docker, PyTorch, AWS",MCA,2,188,2.6,05-06-2025
IND2029336,Node.js Developer,Razorpay,Indian Unicorn,FinTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.5,"REST APIs, MongoDB, Express.js, Node.js, TypeScript",BCA,1,108,3.9,26-12-2024
IND2029337,Engineering Manager,Oracle,MNC,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.1,"System Design, Agile, Hiring",MCA,2,149,4.3,09-01-2026
IND2029338,Data Engineer,Amazon,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.1,"Kafka, Airflow, dbt, SQL, Python, Spark",B.Tech/B.E.,3,206,2.9,23-09-2024
IND2029339,UI/UX Designer,Lenskart,Startup,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,9.6,"Adobe XD, User Research, Figma, Wireframing, Prototyping",M.Tech/M.E.,2,175,3.8,18-08-2025
IND2029340,Cybersecurity Analyst,IBM,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.4,"Ethical Hacking, Penetration Testing, SIEM",B.Tech/B.E.,3,97,4.1,22-09-2025
IND2029341,React Developer,Chargebee,Startup,Government/PSU,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.3,"Redux, JavaScript, TypeScript, Next.js",M.Tech/M.E.,1,79,3.7,07-05-2025
IND2029342,DevOps Engineer,Slice,Startup,FinTech,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,13,"Kubernetes, CI/CD, Linux",B.Tech/B.E.,5,358,3.9,12-10-2025
IND2029343,Business Analyst,BSNL,PSU/Govt,E-Commerce,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.7,"JIRA, Agile, Power BI, Excel",B.Tech/B.E.,1,119,3.8,24-08-2025
IND2029344,Full Stack Developer,Lenskart,Startup,Information Technology,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,40.1,"React, Docker, PostgreSQL, AWS, MongoDB, Python",B.Tech/B.E.,2,213,3.8,14-08-2025
IND2029345,Engineering Manager,NTPC,PSU/Govt,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,7.6,"Roadmapping, OKRs, System Design, Hiring",B.Sc (CS/IT),2,129,3.3,01-07-2024
IND2029346,UI/UX Designer,DRDO,PSU/Govt,Consulting,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,4.3,"Prototyping, Adobe XD, Wireframing",B.Sc (CS/IT),2,90,3.7,10-09-2025
IND2029347,Data Analyst,Groww,Startup,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.2,"Power BI, SQL, Statistics, Tableau, Python",B.Tech/B.E.,10,1108,3.5,17-03-2025
IND2029348,Power BI Developer,TCS,MNC,Information Technology,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,37.6,"SQL, Excel, Data Modeling",B.Tech/B.E.,15,1483,2.8,02-08-2025
IND2029349,Android Developer,Wipro,MNC,Manufacturing,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,5.4,"REST APIs, Android SDK, Firebase, Java",B.Tech/B.E.,1,55,3.6,27-06-2025
IND2029350,Technical Lead,Fi Money,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Part-Time,Hybrid,44.2,"Code Review, System Design, AWS",B.Tech/B.E.,15,1422,4.2,14-03-2025
IND2029351,MLOps Engineer,Urban Company,Startup,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,25.7,"Kubernetes, Python, Docker",B.Tech/B.E.,3,171,3.7,29-03-2026
IND2029352,Full Stack Developer,Khatabook,Startup,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,10.7,"REST APIs, Node.js, React, AWS, PostgreSQL",PhD,2,145,3.2,03-12-2025
IND2029353,Cybersecurity Analyst,BrowserStack,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,27.3,"Ethical Hacking, Penetration Testing, SIEM, Python, Network Security",B.Com + Certification,3,321,3.9,13-12-2025
IND2029354,Data Scientist,Lenskart,Startup,Banking & Finance,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Hybrid,13.3,"NLP, Scikit-learn, Statistics",M.Tech/M.E.,1,84,3.6,25-02-2026
IND2029355,Python Developer,Lenskart,Startup,HealthTech,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,6.1,"AWS, Docker, Python, FastAPI, PostgreSQL, Django",MCA,2,184,3.8,31-07-2025
IND2029356,Frontend Developer,Accenture,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,8.4,"Tailwind CSS, React, Next.js, HTML/CSS",PhD,5,395,4.1,04-02-2025
IND2029357,Python Developer,BrowserStack,Startup,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,21.9,"PostgreSQL, Python, Django, FastAPI",MBA,2,205,4.2,07-07-2024
IND2029358,Node.js Developer,HAL,PSU/Govt,FinTech,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,11.5,"TypeScript, MongoDB, Node.js",B.Tech/B.E.,1,115,3,05-04-2026
IND2029359,QA Engineer,Flipkart,Indian Unicorn,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Internship,On-Site,1.8,"Manual Testing, Selenium, API Testing, Python",B.Tech/B.E.,2,125,3.5,16-07-2025
IND2029360,Power BI Developer,Chargebee,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,15.6,"Data Modeling, Azure, Excel, SQL, DAX",M.Tech/M.E.,10,686,4.2,23-11-2025
IND2029361,Data Scientist,Freshworks,Indian Unicorn,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Contract,Hybrid,9,"Statistics, Machine Learning, Tableau, Deep Learning, SQL",M.Tech/M.E.,3,293,3.5,30-03-2026
IND2029362,Computer Vision Engineer,Fi Money,Startup,Banking & Finance,Delhi,Tier 1,Mid (3-6 yrs),Contract,On-Site,28.1,"Python, Deep Learning, TensorFlow, OpenCV, PyTorch",MBA,1,101,4.1,02-02-2026
IND2029363,Data Engineer,Wipro,MNC,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Full-Time,On-Site,55.2,"Kafka, dbt, AWS, Python",MBA,2,157,3.1,23-05-2025
IND2029364,MLOps Engineer,Flipkart,Indian Unicorn,Manufacturing,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,24.7,"Python, Docker, MLflow, Kubernetes, CI/CD, AWS",B.Tech/B.E.,5,578,3.5,15-06-2024
IND2029365,Data Analyst,Deloitte,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,19.2,"Tableau, Python, Statistics",B.Tech/B.E.,2,228,3.9,02-01-2025
IND2029366,Java Developer,Wipro,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,44.6,"REST APIs, Microservices, SQL, Java, Maven, Hibernate",M.Tech/M.E.,1,96,3.3,04-10-2025
IND2029367,Full Stack Developer,NTPC,PSU/Govt,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.7,"Node.js, AWS, Docker, REST APIs, Python, React",B.Tech/B.E.,2,234,3.1,25-12-2024
IND2029368,Software Engineer,BrowserStack,Startup,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,17.3,"Java, Python, System Design, Data Structures, Git",MBA,5,455,3.8,27-04-2025
IND2029369,MLOps Engineer,Urban Company,Startup,Banking & Finance,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6,"AWS, Airflow, Python, Docker, MLflow, CI/CD",PhD,20,1814,3.8,24-10-2024
IND2029370,AI Engineer,PhonePe,Indian Unicorn,E-Commerce,Delhi,Tier 1,Fresher (0-1 yr),Internship,On-Site,0.9,"OpenAI API, Python, Prompt Engineering, LLMs, Vector DBs, NLP",B.Tech/B.E.,1,80,4.2,27-06-2024
IND2029371,Backend Developer,Cognizant,MNC,Government/PSU,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,9.1,"FastAPI, Redis, Node.js, Django",B.Tech/B.E.,5,340,3.3,21-10-2024
IND2029372,Full Stack Developer,Postman,Startup,Information Technology,Bhubaneswar,Tier 2,Junior (1-3 yrs),Internship,On-Site,1.4,"React, MongoDB, AWS, Node.js, PostgreSQL",B.Sc (CS/IT),2,238,4.3,09-06-2024
IND2029373,Software Engineer,Infosys,MNC,FinTech,Remote,Remote,Senior (6-10 yrs),Internship,Remote,2.1,"REST APIs, Git, System Design, Java, Python, C++",MBA,5,540,4.1,14-12-2025
IND2029374,Software Engineer,Zerodha,Startup,E-Commerce,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.8,"C++, Python, Java",M.Tech/M.E.,3,307,4.2,20-08-2025
IND2029375,Software Engineer,Cisco,MNC,HealthTech,Remote,Remote,Mid (3-6 yrs),Contract,Hybrid,17.8,"REST APIs, Java, C++, Python, System Design",M.Tech/M.E.,3,339,3.1,02-09-2024
IND2029376,Technical Lead,Amazon,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.1,"AWS, Microservices, Agile, System Design",B.Tech/B.E.,15,1034,3.5,18-03-2025
IND2029377,Node.js Developer,Nykaa,Indian Unicorn,FinTech,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,28.8,"TypeScript, Node.js, Express.js, JavaScript",M.Tech/M.E.,10,378,2.7,18-02-2025
IND2029378,React Developer,Ola,Indian Unicorn,Banking & Finance,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.2,"TypeScript, JavaScript, Redux, React, Next.js",B.Tech/B.E.,1,110,3.8,23-02-2025
IND2029379,Data Scientist,Darwinbox,Startup,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,13.1,"Pandas, Deep Learning, SQL, Machine Learning, TensorFlow",M.Tech/M.E.,5,504,3.9,09-08-2025
IND2029380,Java Developer,Zomato,Indian Unicorn,Information Technology,Delhi,Tier 1,Junior (1-3 yrs),Part-Time,On-Site,9.6,"Microservices, Hibernate, Java",B.Tech/B.E.,2,156,4.3,27-08-2024
IND2029381,Data Scientist,Flipkart,Indian Unicorn,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,11.3,"TensorFlow, Scikit-learn, NLP, Deep Learning, Tableau, SQL",B.Tech/B.E.,1,77,3.2,27-04-2025
IND2029382,Python Developer,Oracle,MNC,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,5.2,"REST APIs, Docker, FastAPI",B.Tech/B.E.,3,158,3.4,15-11-2025
IND2029383,Python Developer,Amazon,MNC,Government/PSU,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.9,"AWS, Python, REST APIs, Docker, Django, PostgreSQL",B.Tech/B.E.,3,289,4.2,15-12-2025
IND2029384,AI Engineer,TCS,MNC,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.2,"Prompt Engineering, LangChain, RAG, Vector DBs",B.Com + Certification,2,187,3.6,14-03-2026
IND2029385,Backend Developer,Cisco,MNC,Media & Entertainment,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,5.2,"PostgreSQL, MongoDB, Django, Node.js, Docker, Redis",B.Tech/B.E.,3,332,4.2,26-10-2024
IND2029386,Computer Vision Engineer,Freshworks,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,70.9,"TensorFlow, PyTorch, Python, OpenCV, Deep Learning",PhD,2,221,3.6,24-09-2024
IND2029387,Full Stack Developer,Dream11,Indian Unicorn,Banking & Finance,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.4,"MongoDB, PostgreSQL, AWS",B.Tech/B.E.,1,108,3.9,23-10-2024
IND2029388,Power BI Developer,Slice,Startup,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Contract,On-Site,49.9,"DAX, ETL, Azure, Data Modeling, SQL",B.Com + Certification,2,226,3.8,05-06-2024
IND2029389,Frontend Developer,Urban Company,Startup,HealthTech,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,29,"Next.js, Tailwind CSS, React, JavaScript, TypeScript",M.Tech/M.E.,2,173,4,21-03-2026
IND2029390,Full Stack Developer,Zomato,Indian Unicorn,FinTech,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,10.7,"Python, REST APIs, React, MongoDB",B.Tech/B.E.,5,478,3.8,15-04-2025
IND2029391,Backend Developer,Nykaa,Indian Unicorn,Consulting,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,24.5,"Docker, Redis, FastAPI, MongoDB, Node.js",B.Sc (CS/IT),2,150,3.2,16-07-2025
IND2029392,Business Analyst,BHEL,PSU/Govt,E-Commerce,Remote,Remote,Junior (1-3 yrs),Contract,Remote,7.2,"JIRA, SQL, Agile",B.Tech/B.E.,2,154,4.1,02-03-2026
IND2029393,Cloud Engineer,Wipro,MNC,Information Technology,Kolkata,Tier 2,Junior (1-3 yrs),Internship,Hybrid,1.5,"Linux, Docker, Kubernetes, GCP",MCA,1,62,3.4,15-04-2025
IND2029394,Data Scientist,Capgemini,MNC,Automobile,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,27.1,"NLP, Deep Learning, Statistics, Machine Learning, TensorFlow, Scikit-learn",MBA,2,127,3.4,26-03-2025
IND2029395,Business Analyst,Swiggy,Indian Unicorn,Logistics,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,53.6,"Excel, Requirements Gathering, JIRA, Agile, Power BI",MBA,2,179,3.8,28-04-2025
IND2029396,Python Developer,BEL,PSU/Govt,Gaming,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,16.1,"FastAPI, REST APIs, Django",BCA,3,247,4,20-06-2024
IND2029397,Data Engineer,Cognizant,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Contract,On-Site,14.3,"Kafka, Airflow, Spark",MCA,1,50,3.7,06-09-2024
IND2029398,Full Stack Developer,Wipro,MNC,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,15.4,"PostgreSQL, Docker, React, Node.js",MBA,1,95,4.3,26-08-2024
IND2029399,DevOps Engineer,Oracle,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,14.9,"Jenkins, Linux, Docker, Ansible, CI/CD",PhD,1,105,3.8,06-01-2025
IND2029400,Backend Developer,Byju's,Indian Unicorn,Manufacturing,Kolkata,Tier 2,Fresher (0-1 yr),Internship,Hybrid,2,"Python, Node.js, FastAPI, Django, PostgreSQL, Java",M.Tech/M.E.,10,1023,2.9,09-02-2025
IND2029401,Data Engineer,Nykaa,Indian Unicorn,FinTech,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.3,"Python, AWS, Spark, ETL, SQL, dbt",B.Tech/B.E.,1,93,4.2,20-05-2025
IND2029402,Java Developer,Fi Money,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,34.4,"Java, Maven, SQL",MBA,1,83,4.2,08-09-2024
IND2029403,Full Stack Developer,Cognizant,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.9,"MongoDB, Python, PostgreSQL, Docker",B.Tech/B.E.,15,1269,4,31-08-2025
IND2029404,NLP Engineer,Accenture,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,28.7,"HuggingFace, TensorFlow, BERT, Transformers, LLMs",M.Tech/M.E.,3,250,4.1,12-01-2026
IND2029405,Backend Developer,IBM,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,19.3,"Node.js, Django, Redis, FastAPI",B.Tech/B.E.,1,115,3.8,19-08-2025
IND2029406,QA Engineer,Dream11,Indian Unicorn,Information Technology,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,31.5,"Python, API Testing, Manual Testing, Postman, JIRA, Selenium",M.Tech/M.E.,3,270,4.1,01-09-2024
IND2029407,Data Analyst,DRDO,PSU/Govt,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,9.7,"Power BI, Python, SQL",MCA,5,595,3.9,13-03-2025
IND2029408,Blockchain Developer,Oracle,MNC,Telecom,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,17.1,"Solidity, Ethereum, Web3.js, Smart Contracts",MCA,3,119,4.1,13-11-2025
IND2029409,Business Analyst,DRDO,PSU/Govt,Consulting,Remote,Remote,Lead (10+ yrs),Internship,Remote,3.1,"Excel, Power BI, JIRA, Requirements Gathering, SQL, Agile",MCA,2,223,3,06-03-2026
IND2029410,Technical Lead,HCL Technologies,MNC,HealthTech,Nagpur,Tier 2,Mid (3-6 yrs),Part-Time,Hybrid,14.3,"Code Review, Agile, AWS, Team Leadership, Microservices, System Design",B.Com + Certification,1,86,3.5,09-03-2025
IND2029411,Android Developer,Zerodha,Startup,FinTech,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,42,"Jetpack Compose, Kotlin, REST APIs, Android SDK",B.Sc (CS/IT),3,265,3.9,12-03-2026
IND2029412,Technical Lead,Oracle,MNC,HealthTech,Hyderabad,Tier 1,Lead (10+ yrs),Internship,Hybrid,1.8,"Team Leadership, Agile, System Design, AWS",M.Tech/M.E.,2,120,4.3,21-01-2025
IND2029413,Engineering Manager,Postman,Startup,Information Technology,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,26.2,"Roadmapping, System Design, Agile, OKRs, Hiring, People Management",B.Sc (CS/IT),1,62,4.1,29-09-2024
IND2029414,AI Engineer,Lenskart,Startup,Gaming,Chennai,Tier 1,Fresher (0-1 yr),Contract,Hybrid,6.6,"NLP, Prompt Engineering, Python, Vector DBs",B.Sc (CS/IT),1,86,3.1,13-10-2024
IND2029415,Data Analyst,Fi Money,Startup,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.6,"Python, Tableau, Power BI, Data Visualization, Excel, SQL",B.Tech/B.E.,5,486,3.7,11-10-2025
IND2029416,NLP Engineer,BSNL,PSU/Govt,FinTech,Chandigarh,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,4.5,"Python, BERT, TensorFlow, HuggingFace",M.Tech/M.E.,2,102,3.3,06-08-2025
IND2029417,Product Manager,Ola,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9,"A/B Testing, Roadmapping, JIRA, User Research, SQL",MCA,1,64,3.9,09-12-2025
IND2029418,Backend Developer,Hasura,Startup,Consulting,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.5,"MongoDB, Java, FastAPI, Python",B.Tech/B.E.,3,223,2.9,15-04-2025
IND2029419,Backend Developer,Cisco,MNC,Government/PSU,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,8.1,"Docker, PostgreSQL, Redis, FastAPI, Python",B.Tech/B.E.,10,988,2.9,05-08-2024
IND2029420,Java Developer,CRED,Indian Unicorn,Banking & Finance,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,35.3,"Spring Boot, Java, SQL, Maven, REST APIs, Microservices",BCA,20,2387,3.7,18-04-2026
IND2029421,Research Scientist,Ola,Indian Unicorn,Retail,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,70.6,"Deep Learning, Statistics, PyTorch, NLP, Python",M.Tech/M.E.,15,1601,3.7,22-08-2024
IND2029422,Product Manager,Zerodha,Startup,E-Commerce,Remote,Remote,Junior (1-3 yrs),Internship,Hybrid,1.6,"JIRA, Product Strategy, A/B Testing, Agile, User Research, SQL",PhD,1,113,3,05-06-2024
IND2029423,Data Analyst,TCS,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,3.5,"Tableau, Data Visualization, Python, SQL",M.Tech/M.E.,2,45,4.3,05-06-2024
IND2029424,Python Developer,Google,MNC,FinTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.7,"AWS, Django, PostgreSQL",B.Tech/B.E.,1,60,4.3,26-10-2025
IND2029425,Data Engineer,Capgemini,MNC,Retail,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,31.1,"ETL, SQL, Airflow, Spark, Python, AWS",PhD,5,375,3.8,22-01-2025
IND2029426,Business Analyst,ISRO,PSU/Govt,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.6,"SQL, Power BI, JIRA, Excel, Agile",B.Com + Certification,1,115,4.1,03-06-2025
IND2029427,React Developer,Urban Company,Startup,EdTech,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.8,"Redux, TypeScript, React",BCA,1,119,2.8,25-05-2025
IND2029428,Android Developer,Lenskart,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"Android SDK, Java, Firebase, Jetpack Compose, REST APIs, Kotlin",M.Tech/M.E.,2,83,3.2,17-10-2025
IND2029429,Java Developer,Postman,Startup,Information Technology,Mumbai,Tier 1,Fresher (0-1 yr),Internship,On-Site,1.1,"SQL, Hibernate, REST APIs",M.Tech/M.E.,3,148,3.7,09-10-2024
IND2029430,Cloud Engineer,Nykaa,Indian Unicorn,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,75.8,"Linux, Terraform, Docker, Azure",MCA,5,214,4,28-10-2025
IND2029431,Business Analyst,Amazon,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,18.2,"SQL, Excel, Power BI, JIRA, Agile",B.Tech/B.E.,2,114,4.3,08-02-2025
IND2029432,Engineering Manager,BrowserStack,Startup,FinTech,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,45.1,"Hiring, People Management, Agile, OKRs",BCA,10,1043,3.6,07-03-2026
IND2029433,Business Analyst,Zomato,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,15.8,"Requirements Gathering, SQL, Agile, JIRA, Excel",B.Tech/B.E.,3,190,3.9,30-10-2024
IND2029434,Backend Developer,Fi Money,Startup,Manufacturing,Bhubaneswar,Tier 2,Mid (3-6 yrs),Contract,Hybrid,15.9,"Redis, MongoDB, Python",MCA,2,175,3.6,27-01-2025
IND2029435,Cybersecurity Analyst,Microsoft,MNC,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,4.7,"Penetration Testing, Network Security, Ethical Hacking",B.Tech/B.E.,5,398,3.2,30-06-2024
IND2029436,Cloud Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Mid (3-6 yrs),Contract,Hybrid,10.6,"GCP, AWS, Azure, Terraform, Docker, Kubernetes",MCA,2,160,3.9,29-06-2024
IND2029437,Python Developer,BrowserStack,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.6,"Django, FastAPI, Docker, REST APIs",B.Tech/B.E.,1,97,3.6,16-12-2025
IND2029438,Android Developer,Cisco,MNC,E-Commerce,Nagpur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,24.1,"REST APIs, Jetpack Compose, Android SDK",B.Tech/B.E.,2,156,4.2,27-06-2024
IND2029439,Software Engineer,Zomato,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.2,"System Design, Algorithms, Java, C++, Git, Python",B.Com + Certification,2,122,3.7,14-04-2026
IND2029440,Software Engineer,Capgemini,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,38.7,"Data Structures, Python, System Design, Algorithms, C++, Java",BCA,3,252,3.7,13-03-2025
IND2029441,Data Analyst,HCL Technologies,MNC,Information Technology,Hyderabad,Tier 1,Senior (6-10 yrs),Contract,Hybrid,37.7,"Power BI, Statistics, Tableau, Excel, Data Visualization",B.Tech/B.E.,3,128,4.2,08-04-2025
IND2029442,Android Developer,Cognizant,MNC,EdTech,Chennai,Tier 1,Mid (3-6 yrs),Internship,Hybrid,3.2,"REST APIs, Java, Kotlin, Android SDK, Jetpack Compose",B.Tech/B.E.,5,454,3.1,07-08-2024
IND2029443,Business Analyst,Meesho,Indian Unicorn,HealthTech,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,12,"SQL, Requirements Gathering, JIRA, Power BI, Agile",B.Sc (CS/IT),2,188,4.1,14-04-2025
IND2029444,Android Developer,Cisco,MNC,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,31.3,"REST APIs, Java, Firebase, Android SDK, Kotlin, Jetpack Compose",BCA,2,209,4.2,07-11-2025
IND2029445,Software Engineer,Dream11,Indian Unicorn,Government/PSU,Remote,Remote,Junior (1-3 yrs),Internship,Remote,2.5,"Python, Git, System Design",MBA,2,141,4,31-01-2026
IND2029446,Cloud Engineer,Chargebee,Startup,EdTech,Indore,Tier 2,Senior (6-10 yrs),Contract,On-Site,33.1,"GCP, Linux, Kubernetes, AWS, Terraform, Docker",M.Tech/M.E.,3,278,3.4,09-03-2026
IND2029447,Full Stack Developer,Cisco,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Hybrid,11.2,"Node.js, AWS, PostgreSQL",MCA,2,115,3.6,25-03-2026
IND2029448,Product Manager,Dream11,Indian Unicorn,Government/PSU,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.3,"User Research, JIRA, Roadmapping, A/B Testing",B.Tech/B.E.,1,93,3.7,30-04-2026
IND2029449,Cloud Engineer,Tech Mahindra,MNC,FinTech,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,60.1,"AWS, Docker, Kubernetes, Terraform",M.Tech/M.E.,3,357,3.7,08-08-2024
IND2029450,MLOps Engineer,IBM,MNC,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Internship,Hybrid,1.7,"AWS, Kubernetes, Python, CI/CD",B.Tech/B.E.,3,245,4.1,16-05-2025
IND2029451,UI/UX Designer,Postman,Startup,Logistics,Nagpur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,39.9,"Prototyping, User Research, Adobe XD, Wireframing, Figma",BCA,3,142,4.2,14-06-2025
IND2029452,Data Analyst,ISRO,PSU/Govt,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,12.8,"Statistics, Excel, Tableau, Data Visualization, Power BI, Python",M.Tech/M.E.,1,90,3.3,12-10-2024
